INV No.,UPC,ASIN,LPN,CAT,SUB,Location,Condition,Package Size,NOTES,Sold,Current QTY,QTY's,No in Box,Title,Image Link,Sup Order #,Ship date,Shipped By,Order ID
1995.0,4352111346772,B00198PQHY,LPNPM100046013,Baby,Decor,R1-B2-S1,LN,O,"BRAND NEW OPEN BOX, MINOR BOX DAMAGE.",,1.0,,1.0,Tiny Love Sweet Island Dreams Baby Mobile,https://images-na.ssl-images-amazon.com/images/I/51F2e1B4fWL.jpg,NL,,,
3213.0,PPE1,,,,,WS0-R2-B,BN,Envelope,,,5.0,5.0,3.0,Tobacco Pipe Classic Ebony Wood Smoking Cigar Filter Element Washable Durable,https://www.augoods.com.au/assets/thumb/MRK-PPE1.jpg,,17/09/2024,,
1862.0,8719705991378,B07L3F3S6P,LPNPM136835316,Apparel,Shoes - Men's,R1-B9-S1,BN,XL,,,1.0,,1.0,"Tommy Hilfiger Men's Lace-Up Sustainable Cotton Trainers, Mazarine Blue, 44 EU",https://images-na.ssl-images-amazon.com/images/I/31E4EuPwHXL.jpg,2,,,
3163.0,9360117001835,,ADA-DC05,VAC PARTS,,R1-B11-S7,BN,O,,8.0,52.0,60.0,5.0,Tool Adaptor for Dyson DC03 DC04 DC05 DC07 DC14 DC18 vacuum cleaner,https://www.augoods.com.au/assets/thumb/HG-ADA-DC05.jpg,,02/03/2025,info.afgretail@gmail.com,N81188
2429.0,tool-kit-hst-CY22,,tool-kit-hst-CY22,VAC PARTS,,R8-B13-S2,BN,M,,1.0,4.0,5.0,1.0,"Tool kit for Dyson Cinetic Big Ball (CY22, CY23) Vacuum Cleaners",https://cdn11.bigcommerce.com/s-dw545iuzjv/images/stencil/500x659/products/198/665/tool_kit_dyson_v6_dc39__76749__05293__01274.1677716717.jpg?c=1,,05/01/2024,info.afgretail@gmail.com,
2317.0,9360117000968,9360117003693,tool-kit-v7,VAC PARTS,,R8-B18-S7,BN,S,,10.0,1.0,11.0,1.0,"Tool kit for DYSON V7, V8, V10, V11, V12 & V15  vacuum cleaners",https://www.augoods.com.au/assets/thumb/HG-9360117000968.jpg,,06/02/2024,info.afgretail@gmail.com,"N45566,N45572,N45574,N45582,N45584,N45588,N45589,N45590,N45595,N45596,N45604,N45611,N45613"
3265.0,3057069069018,,,,,WS3-R8-C,BN,O,,,2.0,2.0,2.0,TOP-O-MATIC Electric Cigarette Rolling Machine Injector Smoking Tobacco,https://www.augoods.com.au/assets/thumb/MRK-TOPMTC-CIGINJ.jpg,,11/10/2024,,
558.0,852674708092,b01ejjqcnq,,Sports Exercise & Fitness,Sports Exercise & Fitness,BN9,BN,Letter,,1.0,0.0,1.0,124.0,"Tour Gear Satin Golf Belt Buckle, Silver",https://images-na.ssl-images-amazon.com/images/I/31SBW1zmeKL.jpg,,16/7/2024,info.afgretail@gmail.com,
2166.0,21111493741,,LPNPM100023700,Electronics,Computer Accessories,R5B8S1,LN,O,,,1.0,,13.0,"TP-Link N450 Wireless Wi-Fi Router, Up to 450Mbps (TL-WR940N)",https://images-na.ssl-images-amazon.com/images/I/31FzFYNy4lL.jpg,NL,,,
1818.0,845973071714,,LPNPM100048993,Electronics,,LN9,LN,S,,,1.0,,1.0,TP-Link Portable Wireless N Router 300MBPS ETH(1) Micro USB(1) 3YR,https://images-na.ssl-images-amazon.com/images/I/31zptAbcUzL.jpg,NL,,,
2412.0,9360117001262,4000000936,dy-trs,VAC PARTS,,R8-B12-S2,BN,S,,8.0,13.0,21.0,5.0,Trigger lock for Dyson Cordless vacuum cleaners,https://www.augoods.com.au/assets/thumb/HG-9360117001262.jpg,,02/03/2025,info.afgretail@gmail.com,N81103
1829.0,96506033024,,LPNPM100105808,Sports Exercise & Fitness,Sports Exercise & Fitness,LN9,LN,S,,,1.0,,12.0,"TriggerPoint Foam Massage Ball for Deep-Tissue Massage, MBX Extra Firm (2.6-inch)",https://images-na.ssl-images-amazon.com/images/I/31V8pfBfQ6L.jpg,NL,,,
593.0,888414596315,b00nvxvphk,,Kitchen,Tabletop,BN12,BN,M,,1.0,0.0,1.0,1.0,"Trust me Im Almost a Doctor Medical Medicine or phd Humour Student Gift - Travel Mug, 414ml (14oz), Stainless Steel 3dRose",https://images-na.ssl-images-amazon.com/images/I/4115e0WfD0L.jpg,,17/7/2024,info.afgretail@gmail.com,
2158.0,4718017358927,,LPNPM136827547,Electronics,Computer Accessories,R5B8S1,LN,O,,,1.0,,5.0,"TUF Gaming H3 gaming headset for PC, PS4, Xbox One and Nintendo Switch, featuring 7.1 surround sound",https://images-na.ssl-images-amazon.com/images/I/41vxdktxI8L.jpg,NL,,,
2532.0,9360117004010,9339032002456,FTTB132-p,VAC PARTS,,R1-B10-S7,BN,M,,14.0,56.0,70.0,1.0,Turbo Brush Carpet Head 32mm - Better Performance On Carpet,https://www.augoods.com.au/assets/thumb/HG-9360117004010.jpg,,23/03/2025,info.afgretail@gmail.com,N83352
2383.0,9360117000579,,hy-cysepm,VAC PARTS,,R8-B13-S4,BN,M,,6.0,0.0,6.0,999.0,"Turbo Cyclone Dust Separator Bag saver Hoover, Electrolux, Volta & more",https://www.augoods.com.au/assets/thumb/HG-9360117000579.jpg,1,22/11/2023,info.afgretail@gmail.com,N42714
2296.0,9360117000579,9360117000579,hy-cysepm,VAC PARTS,,R8-B15-S6,BN,S,,10.0,4.0,14.0,999.0,Turbo Cyclonic Dust Separator for Miele vacuum cleaners (Miele bag saver),https://www.augoods.com.au/assets/full/HG-9360117003655.jpg,1,02/04/2024,info.afgretail@gmail.com,N47670
2579.0,9360117003655,,filturbMIELE,VAC PARTS,,R8-B12-S5,BN,S,,7.0,1.0,8.0,4.0,Turbo Cyclonic Dust Separator for Miele vacuum cleaners (Miele bag saver),https://www.augoods.com.au/assets/thumb/HG-9360117003655.jpg,,24/02/2025,gabrieladitya2803@gmail.com,N80539
2382.0,9360117000609,,G-dysonturbo,VAC PARTS,,R8-B14-S7,BN,M,,68.0,0.0,68.0,1.0,"Turbo head for DYSON vacuum cleaners DC54, DC39, DC37, DC29, CY18 & more",https://www.augoods.com.au/assets/thumb/HG-9360117000609.jpg,,16/03/2025,info.afgretail@gmail.com,"N82467,N82484,N82487,N82490,N82492,N82493,N82495,N82496,N82497,N82498,N82502,N82503,N82504,N82505,N82506,N82507,N82508,N82511,N82513,N82515,N82517,N82519,N82521,N82522,N82523,N82524,N82525,N82528,N82530,N82531,N82533,N82535,N82537,N82538,N82540,N82546,N82547,N82548,N82549,N82551,N82556,N82557,N82558,N82559,N82560,N82561,N82564,N82566,N82567,N82571,N82572,N82573,N82574,N82575,N82576,N82578,N82579,N82580,N82583,N82584,N82586,N82587,N82588,N82589,N82590,N82594,N82595,N82596,N82597,N82599,N82600,N82601,N82602,N82603,N82604,N82607,N82608,N82611,N82612,N82616,N82616,N82619,N82621,N82622,N82623,N82624,N82625,N82628,N82630,N82633,N82634,N82639,N82641,N82644,N82645,N82646,N82648,N82649,N82650,N82654,N82657,N82660,N82662,N82665,N82668,N82669,N82670,N82672,N82673,N82674,N82676,N82679,N82680,N82681,N82682,N82685,N82687,N82693,N82695,N82698,N82700,N82701,N82704,N82705"
2336.0,9360117000807,,mi-turbo,VAC PARTS,,R8-B11-S0,BN,M,,8.0,0.0,8.0,999.0,Turbo Head for Miele Vacuum Cleaners - TuboTeQ Equivalent Turbo Brush,https://cdn11.bigcommerce.com/s-dw545iuzjv/images/stencil/500x659/products/112/380/mi-turbo-2__17546__72302.1677728076.jpg?c=1,,12/03/2024,info.afgretail@gmail.com,N46635
2282.0,9360117003044,7000000227,kit-hy-electurb,VAC PARTS,,R8-B13-S5,BN,M,,5.0,0.0,5.0,1.0,"Turbohead for Electrolux Ultra Range vacuums (UltraActive, UltraCaptic, etc)",https://www.augoods.com.au/assets/thumb/HG-9360117003044.png,HG1,2/8/2024,info.afgretail@gmail.com,N57969
3144.0,355739627029,,72223,,,R8-B11-S1,BN,Envelope,,7.0,3.0,10.0,1.0,UBL Scissors School Office Home Student Paper Cut Art Craft Tool Shears - Pink,https://www.augoods.com.au/assets/thumb/JT-UBL-SISCR-PNK.jpg,,21/01/2025,info.afgretail@gmail.com,N76921
1766.0,97855130860,,LPNPM136827442,Electronics,Speakers & Headphones,LN5,LN,S,,,1.0,,30.0,"Ultimate Ears Blast Portable Wi-Fi/Bluetooth Speaker, Black Graphite",https://images-na.ssl-images-amazon.com/images/I/41QesqVTyhL.jpg,NL,,,
106.0,768134634774,B01N48HI1Z,,Electronics,Camera & Photo,BN1,BN,S,,1.0,0.0,1.0,105.0,"Ultra Light Neoprene Camera Case Compatible Olympus Pen E-PL10, E-PL9 E-PL8",https://images-na.ssl-images-amazon.com/images/I/41Fz5ZDyUXL.jpg,,5/7/2024,info.afgretail@gmail.com,
104.0,768134634781,B01NADPDEU,,Electronics,Camera & Photo,BN1,BN,S,,1.0,0.0,1.0,103.0,"Ultra Light Neoprene Camera Case Compatible with Olympus Pen E-PL10 E-PL9, E-PL8",https://images-na.ssl-images-amazon.com/images/I/51gidRAzzuL.jpg,,5/7/2024,info.afgretail@gmail.com,
2302.0,195250918585,,,,,R6-B1-S6,BN,,,68.0,0.0,68.0,1.0,Under Armour Adult Sports Mask S|M- UA Sportsmask Adult Facemask Reusable Washable Face Cover,https://www.augoods.com.au/assets/thumb/US-M-195250918585.jpg,,21/03/2025,info.afgretail@gmail.com,N83202
3246.0,195250919209,,,,,R3-B4-S1,BN,Envelope,,,25.0,25.0,1.0,Under Armour Adult Sports Mask S|M- UA Sportsmask Adult Facemask Reusable Washable Face Cover,https://www.augoods.com.au/assets/thumb/US-M-195250918585.jpg,,01/10/2024,,
2886.0,195250919216,,,,,R3-B2-S1,BN,,,,50.0,50.0,2.0,Under Armour Adult Sports Mask XL|XXL- UA Sportsmask Adult Facemask Reusable Washable Face Cover,https://www.augoods.com.au/assets/thumb/US-XXL-195250918585.jpg,,24/05/2024,,
2381.0,9360117001736,4000001465,uni-stand,VAC PARTS,,R8-B13-S4,BN,M,,3.0,0.0,3.0,999.0,"Uni stand Rack for all vacuum cleaners, freestanding vacuum storage",https://www.augoods.com.au/assets/thumb/HG-9360117001736.jpg,,22/12/2023,info.afgretail@gmail.com,N44053
17.0,8886463653708,,,Electronics,Accessories,BN1,BN,Letter,,1.0,0.0,1.0,16.0,"UNIQ APPLE IPHONE SE 2020 / 8 / 7 4.7"" MARBLE CASE - WHITE",https://cdn.shopify.com/s/files/1/0169/1506/products/Uniq_Apple_iPhone_7__8_Marble_Case_-_White_8886463653289_PROFILE_PIC_RU1AYDNBEXBO_1024x1024.jpg?v=1571437392,,4/7/2024,info.afgretail@gmail.com,
21.0,8886463653289,,,Electronics,Accessories,BN1,BN,Letter,,1.0,0.0,1.0,20.0,"UNIQ APPLE IPHONE SE 2020 / 8 / 7 4.7"" MARBLE CASE - WHITE",https://www.pacificomm.co.nz/Portals/0/prodimages/large90023450.jpg,,4/7/2024,info.afgretail@gmail.com,
799.0,8886463659502,B07648WNPG,,Electronics,Accessories,BN17,BN,Letter,,1.0,0.0,1.0,14.0,Uniq LifePro Xtreme Slim Case Apple iPhone X/ iPhone Xs 360° Protection - White,https://images-na.ssl-images-amazon.com/images/I/41fItBgNyEL.jpg,,22/7/2024,info.afgretail@gmail.com,
209.0,8886463656679,B07D7GZRTN,,Electronics,Accessories,BN5,BN,XL,,1.0,0.0,1.0,15.0,"Uniq Protective Macbook 15'' Case, White",https://images-na.ssl-images-amazon.com/images/I/31%2BJ3JyKkTL.jpg,,8/7/2024,info.afgretail@gmail.com,
987.0,8886463659182,B07D7FTSS4,,Electronics,Accessories,BN22,BN,M,,1.0,0.0,1.0,12.0,"Uniq UNIQ-MP13(2016)-HSKPCLR Protective Case, Clear",https://images-na.ssl-images-amazon.com/images/I/311XcNiCXiL.jpg,,24/7/2024,info.afgretail@gmail.com,
97.0,X000NJ8RYT,X000NJ8RYT,,,,BN1,BN,Letter,,1.0,0.0,1.0,96.0,Universal Waterproof Mobile Cell Phone IPX8 Device Case -Dust Snow Sand Dirt Protection Iphone Galaxy,https://images-na.ssl-images-amazon.com/images/I/71d5owMlBLL._AC_SL1500_.jpg,,5/7/2024,info.afgretail@gmail.com,
2261.0,9360117000258,3265874237240,hy-uphv6,VAC PARTS,,R8-B11-S6,BN,M,,2.0,0.0,2.0,999.0,"Upholstery and mattress tool for Dyson v6, dc35, dc39, dc29 plus more",https://www.augoods.com.au/assets/thumb/HG-9360117000258.jpg,1,24/08/2023,gabrieladitya2803@gmail.com,
2919.0,BKW-ELCTGRND-ASRTD,,,,,WS3-R5-B,BN,S,,,1.0,,5.0,USB Rechargeable Electric Herb and Tobacco Grinder Portable Crusher Machine - Assorted,https://www.augoods.com.au/assets/thumb/MRK-BKW-ELCTGRND-ASRTD.jpg,,29/05/2024,,
3343.0,9360117004911,,dr-w10rk,VAC PARTS,,R8-B16-S7,BN,O,,3.0,1.0,4.0,10.0,Vacuum Accessory Kit Dreame W10 Robot Cleaner Brush Rollers Filter Pad Pack,https://www.augoods.com.au/assets/thumb/HG-DR-W10RK.jpg,,28/02/2025,info.afgretail@gmail.com,"N80863,N80864,N80866,N80882,N80886,N80906,N80910,N80917,N80924,N80925,N80927,N80928,N80930,N80931,N80933,N80938,N80939,N80943"
2323.0,9360117001255,4000000932,tools-32-6pk,VAC PARTS,,R4-B5-S0,BN,S,,22.0,0.0,22.0,999.0,"Vacuum cleaner tool and accessories kit Hoover, Electrolux, Vax, Volta, Bissell",https://www.augoods.com.au/assets/thumb/HG-9360117001255.jpg,,04/02/2024,info.afgretail@gmail.com,"N45503,N45505,N45506,N45510,N45534,N45541"
3310.0,355739626329,,WDC349S,,,R8-B10-S7,BN,O,,2.0,1.0,3.0,2.0,Van Gogh Almond Blossoms 14.5cm MDF Round Table Clock in Gift Box,https://www.augoods.com.au/assets/thumb/PNC-9342816010691.jpg,,16/01/2025,info.afgretail@gmail.com,N76337
2019.0,700053288881,B001CK45Y4,LPNPM136853390,Apparel,Shoes - Men's,R2B3S1,BN,L,,,1.0,,2.0,"Vans Low Top Authentic Sneakers, Unisex-Adult, Black/Black, 6.5 US",https://images-na.ssl-images-amazon.com/images/I/819xI8ZpUIL._AC_SL1500_.jpg,NL,,,
1889.0,658100058829,B000K7CAF6,LPNPM100105692,Apparel,Shoes - Men's,R1-B8-S1,BN,XL,,1.0,0.0,,999.0,"Vans Unisex Trainers, True White,10 US Men / 11.5 US Women",https://images-na.ssl-images-amazon.com/images/I/81eUg0M2QGL._AC_SL1500_.jpg,78,01/09/2023,info.afgretail@gmail.com,N39026
1758.0,810559020882,,LPNPM100056235,Toys,Toys,LN5,LN,M,,,1.0,,22.0,Vector Robot by Anki,https://images-na.ssl-images-amazon.com/images/I/4160itpeNwL.jpg,NL,,,
3162.0,VENECE-RP-1PK,,,,,WS2-R4-B,BN,Envelope,,,6.0,6.0,6.0,Venece Quality Rolling Paper - 60 Leave Booklet,https://www.augoods.com.au/assets/thumb/MRK-VENECE-RP-1PK.jpg,,13/08/2024,,
2735.0,793811243444,,VENECE-LFLUID-1PK,SMOKING,,WS0-R5-A,BN,S,,15.0,985.0,1000.0,1.0,Venece Universal Premium Lighter FLUID Cigarette Genuine Gas Refill 300ml,https://www.augoods.com.au/assets/thumb/MRK-VENECE-LFLUID-1PK.jpg,,01/07/2024,info.afgretail@gmail.com,"N54387,N54394,N54426,N54430,N54434,N54512,N54516,N54517,N54518,N54520,N54525,N54526,N54533,N54536,N54537,N54540,N54543,N54545,N54552,N54554,N54556,N54558,N54559,N54560,N54561,N54563,N54564,N54574,N54577,N54578,N54579,N54583,N54585,N54592,N54594,N54598,N54600,N54601,N54604,N54606,N54607,N54608,N54609,N54611"
2743.0,VNTI-WHTORG-12PK,,VNTI-WHTORG-12PK,SMOKING,,WS1-R1-C,BN,S,,0.0,200.0,999.0,1.0,Ventti Extra Long Micro Slim 140 Filter Tip bag x 12 pack box (1680 tips),https://www.augoods.com.au/assets/thumb/MRK-VNTI-WHTORG-12PK.jpg,,,,
2738.0,9310537108362,,VNTI-MTHLCRSH-1PK,SMOKING,,WS2-R1-C,BN,,,127.0,873.0,1000.0,1.0,Ventti Menthol Crush Ultra Slim Filter Tips Paper 100 Tips Per Bag,https://www.augoods.com.au/assets/thumb/MRK-VNTI-MTHLCRSH-1PK.jpg,,19/03/2025,gabrieladitya2803@gmail.com,"N82942,N82944,N82950,N82953,N82955,N82957,N82961,N82965,N82966,N82968,N82970,N82971,N82974,N82977,N82978,N82980,N82983,N82984,N82985,N82986,N82988,N82989,N82990,N82992,N82993,N82995,N82996,N82997,N82998,N83000,N83003,N83004,N83006,N83008,N83010,N83011,N83012,N83012,N83016,N83017,N83018,N83020,N83021,N83022,N83023,N83026,N83027,N83028,N83030,N83032,N83034,N83035,N83039,N83041,N83042,N83044,N83045,N83046,N83048,N83049,N83050,N83052,N83054,N83056,N83057,N83058,N83059,N83060,N83061,N83063,N83064,N83065,N83066,N83066,N83068"
2849.0,VNTI-GRN-12PK,,,SMOKING,,WS1-R2-C,BN,S,,1.0,200.0,1000.0,1.0,Ventti Menthol Super Slim 140 Filter Tip bag x 12 pack green box (1680 tips),https://www.augoods.com.au/assets/thumb/MRK-VNTI-GRN-12PK.jpg,,23/06/2024,info.afgretail@gmail.com,N53777
3350.0,VNTI-GRN-1PK,,,,,WS2-R2-C,BN,Envelope,,,30.0,30.0,20.0,Ventti Menthol Super Slim Filter Tips Paper Extra Strength 140 Count,https://www.augoods.com.au/assets/thumb/MRK-VNTI-GRN-1PK.jpg,,05/01/2025,,
2739.0,19310537109304,,VNTI-ORG-12PK,SMOKING,,WS1-R2-A,BN,S,,110.0,890.0,1000.0,1.0,Ventti Micro Slim Orange 140 Filter Tip bag x 12 pack box (1680 tips),https://www.augoods.com.au/assets/thumb/MRK-VNTI-ORG-12PK.jpg,,24/03/2025,info.afgretail@gmail.com,N83556
3019.0,VNTI-BLU-1PK,,,,,WS2-R1-B,BN,Envelope,,,465.0,465.0,2.0,Ventti Micro Super Slim Blue 140 Filter Tip bag,https://www.augoods.com.au/assets/thumb/MRK-VNTI-BLU-1PK.jpg,,20/06/2024,,
3028.0,19310537109274,,VNTI-RED-12PK,,,WS1-R1-A,BN,O,,92.0,108.0,200.0,1.0,Ventti Red Regular Filter 100 Tip Bag x 12 Pack Box (1200 tips),https://www.augoods.com.au/assets/thumb/MRK-VNTI-RED-12PK.jpg,,26/03/2025,info.afgretail@gmail.com,N83876
2905.0,9310537107501,,MRK-VNTI-RED-1PK,,,WS2-R1-A,BN,,,41.0,159.0,200.0,2.0,Ventti Red Regular Filter Tips Paper Smoking Cigarette Tobacco 100 Count,https://www.augoods.com.au/assets/thumb/MRK-VNTI-RED-1PK.jpg,,28/03/2025,gabrieladitya2803@gmail.com,N84145
2745.0,9310537107518,,VNTI-YLW-1PK,SMOKING,,WS2-R1-A,BN,,,10.0,990.0,1000.0,1.0,Ventti Slim Filter Tips Yellow 140 Count Rolling Smoking Papers Tobacco,https://www.augoods.com.au/assets/thumb/MRK-VNTI-YLW-1PK.jpg,,29/03/2025,info.afgretail@gmail.com,N84204
3176.0,VNTI-BLU-12PK,,,,,WS1-R1-B,BN,O,,,20.0,20.0,2.0,Ventti Super Slim Blue 140 Filter Tip bag x 12 pack box (1680 tips),https://www.augoods.com.au/assets/thumb/MRK-VNTI-BLU-12PK.png,,24/08/2024,,
3499.0,9310537104449,,VNTI-UPG-1PK,,,R6-FRONT,BN,O,,5.0,73.0,78.0,2.0,Ventti Universal Premium Lighter FLUID Genuine Butane Gas Refill 300ml,https://www.augoods.com.au/assets/thumb/XN-VNTI-UGR-1PK.jpg,,26/03/2025,info.afgretail@gmail.com,N83850
2736.0,9310537108287,,VNTI-MCROSL-1PK,SMOKING,,WS2-R1-B,BN,,,58.0,942.0,1000.0,1.0,Ventti Urban Menthol Micro Slim Pop Filter Tips Paper 140 Count,https://www.augoods.com.au/assets/thumb/MRK-VNTI-MCROSL-1PK.jpg,,18/03/2025,info.afgretail@gmail.com,"N82823,N82825,N82827,N82828,N82830,N82840,N82841,N82844,N82848,N82852,N82855,N82857,N82858,N82861,N82863,N82865,N82866,N82871,N82873,N82876,N82878,N82881,N82882,N82885,N82887,N82889,N82890,N82894,N82897,N82901,N82902,N82904,N82905,N82907,N82909,N82911,N82912,N82914,N82915"
2744.0,19310537109281,,VNTI-YLW-12PK,SMOKING,,WS1-R1-B,BN,S,,154.0,846.0,1000.0,1.0,Ventti Yellow Slim Filter 140 Tip bag x 12 pack box (1680 tips),https://www.augoods.com.au/assets/thumb/MRK-VNTI-YLW-12PK.jpg,,29/03/2025,info.afgretail@gmail.com,"N84168,N84171,N84173,N84176,N84177,N84178,N84181,N84186,N84188,N84189,N84190,N84193,N84194,N84195,N84202,N84208,N84210,N84217,N84218,N84221,N84226,N84229,N84233,N84235"
1957.0,3611441545523,B07MTY6LS3,,Apparel,Men's Bottoms,R1-B6-S2,BN,S,,2.0,0.0,2.0,2.0,Venum Kids Venum Contender Kids Joggings - Black/White Size 14 Years,https://images-na.ssl-images-amazon.com/images/I/31CcRco0ltL.jpg,NL,03/01/2025,gabrieladitya2803@gmail.com,N74991
1817.0,3614228720908,,,Beauty,Fragrance,LN8,LN,L,,1.0,0.0,,14.0,"Vera Wang Princess EDT 30ml & Body Mist, 120ml",https://images-na.ssl-images-amazon.com/images/I/41uSAdZW5vL.jpg,NL,19/12/2024,info.afgretail@gmail.com,
3307.0,3614272191556,,,,,MN-021,BN,O,,,3.0,3.0,2.0,"Viktor & Rolf Spicebomb Night Vision Eau de Toilette, 3.04 oz",https://www.augoods.com.au/assets/thumb/MN-3614272191556.jpg,,19/11/2024,,
3515.0,355739628972,,6791202560716-CLR,,,WS3-R8-A,BN,O,,2.0,48.0,50.0,2.0,Vintage Clear Glass Push Down Ashtray Cigarette Smoke Ash Outdoor/Indoor,https://www.augoods.com.au/assets/thumb/MRK-ASHT-GLS-CLR.jpg,,28/03/2025,info.afgretail@gmail.com,"N84040,N84043,N84044,N84047,N84050,N84051,N84052,N84053,N84057,N84057,N84058,N84061,N84062,N84066,N84067,N84068,N84069,N84072,N84073,N84074,N84075,N84077,N84079,N84081,N84082,N84084,N84085,N84090,N84093,N84098,N84099,N84100,N84102,N84103,N84104,N84116,N84117,N84120,N84122,N84123,N84127,N84128,N84129,N84130,N84130,N84132"
3349.0,716165154204,,,,,WS6-R3-C,BN,O,,1.0,0.0,1.0,1190.0,Vintage Raw Rolling papers Adjustable Snap Back Hat Rare Joint Holder Beige,https://www.augoods.com.au/assets/thumb/XN-RAW-HAT-BEIG.jpg,,30/12/2024,info.afgretail@gmail.com,N74336
3244.0,355739628217,,6791202300817-WHITE,,,WS3-R6-B,BN,O,,2.0,0.0,2.0,999.0,Vintage White Ceramic Dice Shape Ashtray Cigarette Smoke Ash Outdoor/Indoor,https://www.augoods.com.au/assets/thumb/MRK-ASHT-DCE-WTE.jpg,,18/10/2024,info.afgretail@gmail.com,"N65929,N65945,N65946,N65950,N65957,N65964,N65972,N65979,N65984,N65986,N65988,N65989,N65991,N65995,N65996,N65997,N66000,N66006,N66008,N66011,N66012,N66013,N66014,N66016,N66026,N66030,N66031,N66035,N66036,N66038,N66047"
1716.0,703113632297,B079GW8G4Q,,Kitchen,Small Appliances,LN3,LN,M,,1.0,0.0,,2.0,"Vitamix Ascent High-Performance Blender, Clear, 063229",https://images-na.ssl-images-amazon.com/images/I/31avChNyPRL.jpg,NL,23/07/2024,info.afgretail@gmail.com,
2160.0,9338841003777,,LPNPM136837284,Beauty,Hair Care,R5B8S1,LN,O,,,1.0,,7.0,VS Sassoon Hot Air Brush 'n' Style,https://images-na.ssl-images-amazon.com/images/I/31QHgHsOFPL.jpg,NL,,,
1674.0,9342731002801,B07XVF5TPF,,Baby,Care & Safety,LN1,LN,XL,BRAND NEW OPEN BOX,1.0,0.0,,7.0,"VTech BM3400 Video and Audio Baby Monitor with Pan & Tilt Camera, White,",https://images-na.ssl-images-amazon.com/images/I/61S33%2BJISML._AC_SL1500_.jpg,NL,26/05/2024,info.afgretail@gmail.com,
1988.0,9342731001743,B078J8XW3T,LPNPM136868080,,,R1-B3-S1,LN,XL,BRAND NEW OPEN BOX,,1.0,,7.0,VTech BM4500 Safe & Sound Tilt & Pan Video & Audio Baby Monitor,https://images-na.ssl-images-amazon.com/images/I/31eKMKmvgSL.jpg,NL,,,
1717.0,9342731002313,B07CTDMC12,LPNPM136861712,,,LN3,LN,M,,,1.0,,3.0,VTech VC990Hd Pan & Tilt Camera With Remote Access,https://images-na.ssl-images-amazon.com/images/I/41Ng0ZdHg1L.jpg,NL,,,
1801.0,4949268706094,,LPNPM136849569,Electronics,Computer Accessories,LN7,LN,M,,,1.0,,10.0,"Wacom Intuos Wireless Graphic Tablet, with 2 Free Creative Software downloads, 7.9""x6.3"", Pistachio, (CTL-4100WL/E0-CX)",https://images-na.ssl-images-amazon.com/images/I/41esI-Hw2SL.jpg,NL,,,
1802.0,43917339016,,LPNPM136885020,Pets,Pets,LN7,LN,M,,,1.0,,11.0,Wahl Professional Animal Stainless Steel Attachment Guide Comb Set for Detachable Blade Clippers,https://images-na.ssl-images-amazon.com/images/I/41VCQS8qsmL.jpg,NL,,,
2439.0,9360117000401,3265874237318,hy-fltdc07,VAC PARTS,,R8-B15-S6,BN,S,,19.0,0.0,19.0,1.0,Washable Pre-Motor Filter for Dyson DC07 vacuum cleaner,https://www.augoods.com.au/assets/thumb/HG-9360117000401.jpg,1,13/09/2024,gabrieladitya2803@gmail.com,N62287
1987.0,73950263634,B081ZV188S,LPNPM136861707,,,R1-B3-S1,LN,XL,"BRAND NEW OPEN BOX, MINOR DAMAGE ON BOX DUE TO WEAR.",,1.0,,6.0,"Waterpik Sonic-Fusion Electric Flossing Toothbrush (AU Plug),",https://images-na.ssl-images-amazon.com/images/I/31QgchNW5BL.jpg,NL,,,
1753.0,718037849638,,LPNPM136851233,Electronics,Computer Accessories,LN5,LN,S,,,1.0,,17.0,WD 1TB Yellow My Passport Portable Hard Drive - USB3.0 - WDBYNN0010BYL-WESN,https://images-na.ssl-images-amazon.com/images/I/41UaNIa3JFL.jpg,NL,,,
899.0,615872817726,b00osc6pxc,,Home,Storage,BN19,BN,S,,1.0,0.0,1.0,13.0,Welcome Mat with Cows Leash or Key Holder Large -Caroline's Treasures SB3058TH68,https://images-na.ssl-images-amazon.com/images/I/41et4CdsY3L.jpg,,23/7/2024,info.afgretail@gmail.com,
1839.0,5053460862577,,LPNPM136844418,Electronics,,LN9,LN,S,,,1.0,,22.0,Western Digital WD 3TB Red NAS Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch - WD30EFRX,https://images-na.ssl-images-amazon.com/images/I/41gFa5p6rxL.jpg,NL,,,
2032.0,4059809293577,B07D9RFNW4,LPNPM001189666,Apparel,Shoes - Women's,R2B4S1,BN,L,,,1.0,,5.0,"What is the correct size??? adidas Women's Advantage CL QT Shoes Carbon/Carbon/Mystery Ruby, 7.5 US (7.5 AU)",https://images-na.ssl-images-amazon.com/images/I/81eX6aZlX8L._AC_SL1500_.jpg,0,,,
2906.0,CYCLONE-CLR-WCH-1PK,,,,,WS3-R7-B,BN,,,,200.0,200.0,2.0,White Chocolate 1 Pack,https://www.augoods.com.au/assets/thumb/MRK-CYCLONE-CLR-WCH-1PK.jpg,,26/05/2024,,
1694.0,LPNPM136829185,,LPNPM136829185,,,LN2,LN,S,,,1.0,,3.0,Wi-Fi Smart Blood Pressure Monitor,,NL,,,
1693.0,LPNPM136867164,,LPNPM136867164,,,LN2,LN,S,,,1.0,,2.0,Wi-Fi Smart Blood Pressure Monitor Withings,,NL,,,
